date,user_id,value,point_differential
2012-02-24,630,1851,180
2012-02-24,681,6198,610
2012-02-24,686,999,90
2012-02-24,719,966,0
2012-02-24,732,1547,0
2012-02-24,801,2237,0
2012-02-24,916,2283,0
2012-02-24,990,521,0
2012-02-24,1004,4630,460
2012-02-24,1034,2160,210
2012-02-24,1058,4373,430
2012-02-24,1064,3734,0
2012-02-24,1113,3228,320
2012-02-24,1147,2845,0
2012-02-24,1209,1905,190
2012-02-24,1211,1376,0
2012-02-24,1288,1440,0
2012-02-24,1293,2372,0
2012-02-24,1300,2148,210
2012-02-24,1316,6427,640
2012-02-24,1347,787,70
2012-02-24,1436,4800,480
2012-02-24,1442,353,30
2012-02-24,1445,1029,100
2012-02-25,90,2186,210
2012-02-25,105,2518,250
2012-02-25,146,7363,730
2012-02-25,227,884,80
2012-02-25,352,1394,0
2012-02-25,360,10193,0
2012-02-25,410,1323,130
2012-02-25,414,3523,0
2012-02-25,712,4571,0
2012-02-25,733,615,0
2012-02-25,837,40,0
2012-02-25,897,918,90
2012-02-25,924,2674,0
2012-02-25,990,363,0
2012-02-25,1009,1731,0
2012-02-25,1071,1238,120
2012-02-25,1089,2054,200
2012-02-25,1146,1469,0
2012-02-25,1301,3895,0
2012-02-25,1316,7142,710
2012-02-25,1354,613,0
2012-02-25,1397,1881,180
2012-02-25,1445,1337,130
2012-02-25,1460,2580,0
2012-02-25,1464,1497,140
2012-02-25,1511,1197,0
2012-02-25,1514,2746,0
2012-02-25,1515,1958,0
2012-02-26,7,1343,0
2012-02-26,155,2178,210
2012-02-26,160,956,90
2012-02-26,177,1529,150
2012-02-26,198,2211,220
2012-02-26,234,6717,0
2012-02-26,285,1768,170
2012-02-26,307,1042,0
2012-02-26,423,5915,590
2012-02-26,457,2377,0
2012-02-26,543,2944,0
2012-02-26,683,2020,200
2012-02-26,703,2770,270
2012-02-26,716,2174,210
2012-02-26,773,3553,350
2012-02-26,782,2257,0
2012-02-26,803,0,0
2012-02-26,879,781,70
2012-02-26,1034,2680,260
2012-02-26,1066,1951,190
2012-02-26,1076,2765,270
2012-02-26,1109,4164,410
2012-02-26,1130,3375,0
2012-02-26,1147,4498,0
2012-02-26,1203,1649,0
2012-02-26,1209,2364,230
2012-02-26,1269,2921,290
2012-02-26,1316,7131,710
2012-02-26,1342,1277,120
2012-02-26,1396,1694,0
2012-02-27,46,1607,160
2012-02-27,102,1572,150
2012-02-27,106,4240,420
2012-02-27,139,3470,340
2012-02-27,193,1677,0
2012-02-27,234,8552,0
2012-02-27,265,4142,410
2012-02-27,291,2102,210
2012-02-27,298,2473,240
2012-02-27,322,3723,370
2012-02-27,333,1062,0
2012-02-27,423,7640,760
2012-02-27,460,948,90
2012-02-27,509,3694,360
2012-02-27,522,3310,330
2012-02-27,555,1644,160
2012-02-27,565,3255,0
2012-02-27,707,7954,790
2012-02-27,815,1006,0
2012-02-27,839,793,70
2012-02-27,860,1637,160
2012-02-27,899,2378,230
2012-02-27,983,1883,180
2012-02-27,988,4488,0
2012-02-27,1076,1633,160
2012-02-27,1090,3366,330
2012-02-27,1153,9033,900
2012-02-27,1179,3612,360
2012-02-27,1195,2586,250
2012-02-27,1243,1526,150
2012-02-27,1291,3297,320
2012-02-27,1455,1249,120
2012-02-27,1481,4332,0
2012-02-27,1517,727,0
2012-02-28,13,4252,0
2012-02-28,112,2707,0
2012-02-28,158,1282,0
2012-02-28,236,3250,320
2012-02-28,277,2621,260
2012-02-28,280,143,10
2012-02-28,332,1097,0
2012-02-28,334,2941,290
2012-02-28,409,1001,100
2012-02-28,461,0,0
2012-02-28,491,1010,0
2012-02-28,492,1627,160
2012-02-28,518,2009,200
2012-02-28,558,1614,160
2012-02-28,667,1963,190
2012-02-28,684,2500,250
2012-02-28,719,1150,0
2012-02-28,823,1545,0
2012-02-28,860,1284,120
2012-02-28,1004,3631,360
2012-02-28,1243,1059,100
2012-02-28,1428,6098,0
2012-02-28,1442,5,0
2012-02-28,1452,2452,240
2012-02-28,1513,4151,0
2012-02-28,1514,2420,0
2012-02-28,1552,4914,0
2012-02-28,1587,4982,490
2012-02-28,1596,1217,0
2012-02-29,6,2930,290
2012-02-29,155,2663,260
2012-02-29,225,7869,780
2012-02-29,312,389,0
2012-02-29,322,3790,370
2012-02-29,360,10892,0
2012-02-29,410,1746,170
2012-02-29,414,2212,0
2012-02-29,452,1641,0
2012-02-29,455,5353,530
2012-02-29,501,1903,190
2012-02-29,555,1450,140
2012-02-29,565,3290,0
2012-02-29,613,8653,860
2012-02-29,686,678,60
2012-02-29,714,2491,240
2012-02-29,734,3071,300
2012-02-29,765,11603,0
2012-02-29,837,592,50
2012-02-29,855,2072,200
2012-02-29,911,1462,140
2012-02-29,923,4231,420
2012-02-29,937,4507,0
2012-02-29,960,1977,190
2012-02-29,1004,4166,410
2012-02-29,1034,2353,230
2012-02-29,1156,7381,730
2012-02-29,1170,3918,0
2012-02-29,1172,2191,0
2012-02-29,1197,2804,0
2012-02-29,1270,2420,0
2012-02-29,1316,7736,770
2012-02-29,1398,1470,140
2012-02-29,1399,3006,300
2012-02-29,1455,1251,120
2012-02-29,1460,2199,0
2012-02-29,1465,3893,380
2012-02-29,1498,2158,0
2012-02-29,1577,3299,320
2012-02-29,1586,1580,0
2012-02-29,1596,1882,0
2012-02-29,1602,2079,200
2012-02-29,1617,1032,100
2012-03-01,5,2309,230
2012-03-01,32,2362,230
2012-03-01,52,2744,270
2012-03-01,70,1217,120
2012-03-01,109,2941,290
2012-03-01,131,830,0
2012-03-01,155,3547,350
2012-03-01,192,1320,0
2012-03-01,305,5502,550
2012-03-01,322,3260,320
2012-03-01,486,2488,240
2012-03-01,536,10558,1050
2012-03-01,583,2713,270
2012-03-01,589,748,0
2012-03-01,611,1590,0
2012-03-01,620,6312,0
2012-03-01,638,1748,170
2012-03-01,670,586,0
2012-03-01,681,5382,530
2012-03-01,725,1649,160
2012-03-01,778,64,0
2012-03-01,890,1329,0
2012-03-01,960,2166,210
2012-03-01,1053,1941,190
2012-03-01,1109,5016,500
2012-03-01,1172,2113,0
2012-03-01,1203,2095,0
2012-03-01,1248,1104,0
2012-03-01,1314,1779,170
2012-03-01,1316,6843,680
2012-03-01,1321,3111,310
2012-03-01,1396,1608,0
2012-03-01,1459,380,0
2012-03-01,1484,7660,0
2012-03-01,1496,4873,0
2012-03-01,1510,6294,620
2012-03-01,1609,1079,100
2012-03-01,1657,3297,320
2012-03-01,1662,4074,0
2012-03-01,1666,2584,0
2012-03-02,202,3484,340
2012-03-02,246,2493,0
2012-03-02,476,2699,260
2012-03-02,489,2994,290
2012-03-02,493,1471,140
2012-03-02,549,3140,310
2012-03-02,601,2185,210
2012-03-02,719,1137,0
2012-03-02,739,12496,1240
2012-03-02,819,3941,390
2012-03-02,860,1870,180
2012-03-02,891,2564,0
2012-03-02,900,1112,110
2012-03-02,917,3651,0
2012-03-02,950,1295,0
2012-03-02,988,3297,0
2012-03-02,1128,2650,0
2012-03-02,1196,651,60
2012-03-02,1203,1387,0
2012-03-02,1300,2819,280
2012-03-02,1374,3776,370
2012-03-02,1393,1279,120
2012-03-02,1460,1558,0
2012-03-02,1514,2596,0
2012-03-02,1535,2808,280
2012-03-02,1577,5683,560
2012-03-02,1601,349,30
2012-03-02,1617,1724,170
2012-03-03,6,1820,180
2012-03-03,72,1591,0
2012-03-03,190,3348,330
2012-03-03,238,699,0
2012-03-03,280,703,70
2012-03-03,347,9018,900
2012-03-03,420,2013,200
2012-03-03,460,2633,260
2012-03-03,467,3946,390
2012-03-03,526,7351,0
2012-03-03,549,2702,270
2012-03-03,562,1711,0
2012-03-03,640,2283,220
2012-03-03,667,2060,200
2012-03-03,779,4127,410
2012-03-03,784,6638,0
2012-03-03,892,1475,0
2012-03-03,924,1809,0
2012-03-03,941,4325,430
2012-03-03,990,0,0
2012-03-03,1034,2432,240
2012-03-03,1039,2120,210
2012-03-03,1109,4896,480
2012-03-03,1151,2369,230
2012-03-03,1175,3333,0
2012-03-03,1209,1451,140
2012-03-03,1280,6476,640
2012-03-03,1316,7149,710
2012-03-03,1333,999,90
2012-03-03,1393,1432,140
2012-03-03,1396,1292,0
2012-03-03,1448,445,40
2012-03-03,1464,1055,100
2012-03-03,1514,3517,0
2012-03-03,1535,2638,260
2012-03-03,1609,1801,180
2012-03-03,1705,1356,0
2012-03-03,1736,8727,0
2012-03-04,6,3382,330
2012-03-04,65,4472,0
2012-03-04,115,4093,400
2012-03-04,155,2745,270
2012-03-04,188,5249,0
2012-03-04,206,1964,190
2012-03-04,243,2237,220
2012-03-04,293,1425,140
2012-03-04,307,1410,0
2012-03-04,310,5455,540
2012-03-04,333,880,0
2012-03-04,369,2971,290
2012-03-04,389,3735,0
2012-03-04,393,0,0
2012-03-04,400,2151,0
2012-03-04,409,415,40
2012-03-04,423,4964,490
2012-03-04,434,4231,420
2012-03-04,455,4817,480
2012-03-04,519,7362,0
2012-03-04,522,2951,290
2012-03-04,611,252,0
2012-03-04,737,4020,400
2012-03-04,760,8398,0
2012-03-04,820,3931,390
2012-03-04,821,541,50
2012-03-04,865,2384,230
2012-03-04,891,2384,0
2012-03-04,913,1370,0
2012-03-04,914,5021,500
2012-03-04,924,2517,0
2012-03-04,929,1928,190
2012-03-04,941,4444,440
2012-03-04,960,2506,250
2012-03-04,1035,315,30
2012-03-04,1039,688,60
2012-03-04,1147,3368,0
2012-03-04,1185,3209,320
2012-03-04,1242,2038,0
2012-03-04,1243,2370,230
2012-03-04,1288,1989,0
2012-03-04,1314,3542,350
2012-03-04,1452,2112,210
2012-03-04,1510,6794,670
2012-03-04,1666,2426,0
2012-03-04,1691,895,0
2012-03-04,1709,2831,0
2012-03-04,1736,7499,0
2012-03-05,55,4111,-4640
2012-03-05,65,4439,0
2012-03-05,177,1469,140
2012-03-05,180,1564,150
2012-03-05,190,5165,510
2012-03-05,225,8200,820
2012-03-05,307,1655,0
2012-03-05,369,2216,220
2012-03-05,423,5397,530
2012-03-05,467,4741,470
2012-03-05,474,3173,0
2012-03-05,566,3357,0
2012-03-05,667,2325,230
2012-03-05,680,900,90
2012-03-05,737,3778,370
2012-03-05,744,2696,0
2012-03-05,765,12361,0
2012-03-05,867,5190,0
2012-03-05,917,2921,0
2012-03-05,932,2223,220
2012-03-05,963,1505,0
2012-03-05,969,4276,420
2012-03-05,984,1546,0
2012-03-05,1091,4396,430
2012-03-05,1115,2321,230
2012-03-05,1147,3503,0
2012-03-05,1209,2903,290
2012-03-05,1232,4317,0
2012-03-05,1303,1671,0
2012-03-05,1564,3628,360
2012-03-05,1565,4574,0
2012-03-05,1599,9755,0
2012-03-05,1601,0,0
2012-03-05,1759,13679,0
2012-03-05,1772,539,50
2012-03-06,24,1985,190
2012-03-06,57,1491,140
2012-03-06,178,693,0
2012-03-06,199,3367,0
2012-03-06,341,3758,370
2012-03-06,409,1490,140
2012-03-06,423,7020,-4350
2012-03-06,455,3105,-4740
2012-03-06,482,5194,0
2012-03-06,549,2393,230
2012-03-06,585,1349,130
2012-03-06,604,1419,140
2012-03-06,670,840,0
2012-03-06,703,2505,250
2012-03-06,706,162,10
2012-03-06,721,1393,0
2012-03-06,784,5334,0
2012-03-06,837,234,20
2012-03-06,891,1833,0
2012-03-06,901,1620,160
2012-03-06,907,701,70
2012-03-06,941,4935,490
2012-03-06,971,4895,480
2012-03-06,1034,1621,160
2012-03-06,1124,2353,0
2012-03-06,1130,1315,0
2012-03-06,1146,1674,0
2012-03-06,1147,4095,0
2012-03-06,1195,2011,200
2012-03-06,1243,2162,210
2012-03-06,1290,2005,200
2012-03-06,1354,0,0
2012-03-06,1409,8637,0
2012-03-06,1428,7830,0
2012-03-06,1464,2200,220
2012-03-06,1506,3926,390
2012-03-06,1523,544,50
2012-03-06,1546,1067,100
2012-03-06,1568,1935,0
2012-03-06,1601,853,80
2012-03-06,1605,7263,0
2012-03-07,85,1746,0
2012-03-07,90,2554,250
2012-03-07,99,1589,150
2012-03-07,109,2644,260
2012-03-07,155,3075,300
2012-03-07,178,0,0
2012-03-07,202,4284,-4630
2012-03-07,216,2028,200
2012-03-07,268,8417,840
2012-03-07,322,3403,340
2012-03-07,343,3269,0
2012-03-07,369,2721,270
2012-03-07,422,5800,580
2012-03-07,423,6578,650
2012-03-07,483,1769,170
2012-03-07,598,556,50
2012-03-07,667,1500,150
2012-03-07,853,4987,0
2012-03-07,891,2476,0
2012-03-07,915,198,10
2012-03-07,924,1434,0
2012-03-07,941,3561,350
2012-03-07,946,165,0
2012-03-07,954,1339,0
2012-03-07,975,980,90
2012-03-07,1003,3965,390
2012-03-07,1008,2309,0
2012-03-07,1052,1674,0
2012-03-07,1076,1791,170
2012-03-07,1209,1438,140
2012-03-07,1316,7174,710
2012-03-07,1397,1866,180
2012-03-07,1455,1563,150
2012-03-07,1474,4003,400
2012-03-07,1514,2199,0
2012-03-07,1564,3833,380
2012-03-07,1587,4407,440
2012-03-07,1605,6335,0
2012-03-07,1644,1698,160
2012-03-07,1756,3970,0
2012-03-07,1812,2230,0
2012-03-07,1832,2438,240
2012-03-07,1836,2366,230
2012-03-08,6,2618,260
2012-03-08,160,1496,140
2012-03-08,222,2646,0
2012-03-08,313,0,0
2012-03-08,333,1302,0
2012-03-08,423,9662,960
2012-03-08,444,0,0
2012-03-08,549,2227,220
2012-03-08,627,4391,0
2012-03-08,646,4251,0
2012-03-08,705,2905,0
2012-03-08,715,662,60
2012-03-08,754,2553,0
2012-03-08,764,1272,120
2012-03-08,779,3816,380
2012-03-08,780,1626,0
2012-03-08,798,584,0
2012-03-08,865,2965,290
2012-03-08,923,5062,500
2012-03-08,941,4162,410
2012-03-08,969,3386,330
2012-03-08,1003,3873,380
2012-03-08,1029,2189,210
2012-03-08,1034,3366,330
2012-03-08,1054,3213,0
2012-03-08,1121,3991,0
2012-03-08,1156,9588,950
2012-03-08,1227,2544,250
2012-03-08,1330,3227,0
2012-03-08,1333,999,90
2012-03-08,1373,2890,0
2012-03-08,1434,865,80
2012-03-08,1455,1909,190
2012-03-08,1471,856,80
2012-03-08,1523,772,70
2012-03-08,1577,4258,420
2012-03-08,1588,821,80
2012-03-08,1596,1203,0
2012-03-08,1602,3043,300
2012-03-08,1660,3600,0
2012-03-08,1791,5410,540
2012-03-08,1812,1869,0
2012-03-08,1818,961,90
2012-03-08,1862,2807,0
2012-03-09,109,3253,320
2012-03-09,139,3536,350
2012-03-09,225,8023,800
2012-03-09,226,7816,0
2012-03-09,237,1235,0
2012-03-09,291,2654,260
2012-03-09,343,2361,0
2012-03-09,423,8801,880
2012-03-09,455,4349,430
2012-03-09,534,1207,120
2012-03-09,566,2833,0
2012-03-09,637,5182,510
2012-03-09,661,1981,190
2012-03-09,671,6965,690
2012-03-09,680,737,70
2012-03-09,716,1726,170
2012-03-09,820,1562,150
2012-03-09,860,1180,110
2012-03-09,879,874,80
2012-03-09,937,4962,0
2012-03-09,938,3144,0
2012-03-09,956,3613,0
2012-03-09,965,1939,190
2012-03-09,997,3187,0
2012-03-09,1034,3034,300
2012-03-09,1107,535,0
2012-03-09,1156,8212,820
2012-03-09,1209,2260,220
2012-03-09,1342,1010,100
2012-03-09,1397,1989,190
2012-03-09,1503,2977,290
2012-03-09,1557,5275,520
2012-03-09,1564,3994,390
2012-03-09,1602,1979,190
2012-03-09,1675,741,0
2012-03-09,1679,671,60
2012-03-09,1690,1388,0
2012-03-09,1732,1243,120
2012-03-09,1782,1472,140
2012-03-09,1793,1811,180
2012-03-09,1809,364,30
2012-03-09,1810,428,0
2012-03-09,1848,1287,120
2012-03-10,27,2530,0
2012-03-10,40,3614,360
2012-03-10,50,3372,0
2012-03-10,55,4688,460
2012-03-10,129,921,90
2012-03-10,130,1483,0
2012-03-10,137,5633,560
2012-03-10,222,1560,0
2012-03-10,275,1470,0
2012-03-10,322,4034,400
2012-03-10,340,2186,210
2012-03-10,347,8588,850
2012-03-10,360,11705,0
2012-03-10,394,5749,570
2012-03-10,396,8304,830
2012-03-10,423,6055,600
2012-03-10,462,1920,190
2012-03-10,472,5307,530
2012-03-10,482,4537,0
2012-03-10,601,3175,310
2012-03-10,637,5522,550
2012-03-10,670,279,0
2012-03-10,924,1688,0
2012-03-10,941,4721,470
2012-03-10,960,2830,280
2012-03-10,1034,2525,250
2012-03-10,1130,2689,0
2012-03-10,1144,869,80
2012-03-10,1358,7470,740
2012-03-10,1396,1613,0
2012-03-10,1411,1300,130
2012-03-10,1527,2187,0
2012-03-10,1577,2774,270
2012-03-10,1605,8274,0
2012-03-10,1607,8094,0
2012-03-10,1609,2801,280
2012-03-10,1715,928,90
2012-03-10,1777,7721,0
2012-03-10,1844,5743,0
2012-03-10,1885,81,0
2012-03-10,1914,0,0
2012-03-11,46,1485,140
2012-03-11,55,4581,450
2012-03-11,69,1815,0
2012-03-11,225,9044,900
2012-03-11,274,2886,0
2012-03-11,397,51,0
2012-03-11,416,2342,230
2012-03-11,423,6208,620
2012-03-11,719,1130,0
2012-03-11,734,4588,450
2012-03-11,765,13430,0
2012-03-11,781,2640,260
2012-03-11,865,3282,320
2012-03-11,923,5010,500
2012-03-11,976,1504,150
2012-03-11,988,3751,0
2012-03-11,990,1268,0
2012-03-11,997,3538,0
2012-03-11,1003,2572,250
2012-03-11,1004,3818,380
2012-03-11,1034,3209,320
2012-03-11,1107,846,0
2012-03-11,1121,3810,0
2012-03-11,1130,3709,0
2012-03-11,1212,1177,110
2012-03-11,1457,4053,0
2012-03-11,1557,4731,470
2012-03-11,1564,3404,340
2012-03-11,1584,3569,350
2012-03-11,1597,981,0
2012-03-11,1675,328,0
2012-03-11,1708,1582,150
2012-03-11,1737,3594,0
2012-03-11,1753,5466,540
2012-03-11,1830,1121,0
2012-03-11,1849,2290,220
2012-03-11,1877,12166,1210
2012-03-11,1881,7420,740
2012-03-11,1942,590,50
2012-03-12,7,1851,0
2012-03-12,18,2941,0
2012-03-12,158,1480,0
2012-03-12,206,2155,210
2012-03-12,224,6285,0
2012-03-12,227,523,50
2012-03-12,264,841,0
2012-03-12,310,5612,560
2012-03-12,355,439,0
2012-03-12,369,1882,180
2012-03-12,436,3653,0
2012-03-12,480,3809,380
2012-03-12,518,1645,160
2012-03-12,522,2682,260
2012-03-12,585,1529,150
2012-03-12,599,1268,120
2012-03-12,765,13474,0
2012-03-12,778,801,80
2012-03-12,779,3906,390
2012-03-12,984,1576,0
2012-03-12,988,3831,0
2012-03-12,1021,3684,360
2012-03-12,1240,757,0
2012-03-12,1293,1461,0
2012-03-12,1321,3025,300
2012-03-12,1354,187,0
2012-03-12,1363,3604,360
2012-03-12,1399,2846,280
2012-03-12,1401,1779,0
2012-03-12,1471,424,40
2012-03-12,1525,2966,0
2012-03-12,1564,4711,470
2012-03-12,1572,1081,0
2012-03-12,1755,3066,0
2012-03-12,1757,5474,540
2012-03-12,1760,6313,630
2012-03-12,1806,824,80
2012-03-12,1845,1683,160
2012-03-12,1883,3048,300
2012-03-13,5,1980,190
2012-03-13,6,3504,350
2012-03-13,60,2840,0
2012-03-13,70,1520,150
2012-03-13,104,1997,0
2012-03-13,115,5210,520
2012-03-13,177,985,90
2012-03-13,202,4014,400
2012-03-13,221,3772,370
2012-03-13,237,814,0
2012-03-13,307,817,0
2012-03-13,338,1383,0
2012-03-13,410,2157,210
2012-03-13,414,3096,0
2012-03-13,436,2818,0
2012-03-13,452,2880,0
2012-03-13,455,5242,520
2012-03-13,460,2303,230
2012-03-13,473,3279,0
2012-03-13,480,4605,460
2012-03-13,482,4727,0
2012-03-13,486,1128,110
2012-03-13,549,3253,320
2012-03-13,671,5463,540
2012-03-13,719,823,0
2012-03-13,765,12101,0
2012-03-13,773,2915,290
2012-03-13,815,969,0
2012-03-13,852,1276,0
2012-03-13,865,2141,210
2012-03-13,941,3455,340
2012-03-13,947,3322,330
2012-03-13,971,4785,470
2012-03-13,980,726,70
2012-03-13,1012,1105,0
2012-03-13,1109,6446,640
2012-03-13,1156,9534,950
2012-03-13,1205,1932,190
2012-03-13,1239,2708,0
2012-03-13,1280,6647,660
2012-03-13,1314,2161,210
2012-03-13,1316,7489,740
2012-03-13,1321,3054,300
2012-03-13,1328,1432,140
2012-03-13,1345,4166,0
2012-03-13,1393,939,90
2012-03-13,1399,3532,350
2012-03-13,1466,1924,190
2012-03-13,1510,6563,650
2012-03-13,1564,3742,370
2012-03-13,1577,3348,330
2012-03-13,1584,3654,360
2012-03-13,1590,2709,270
2012-03-13,1727,2813,0
2012-03-13,1859,530,50
2012-03-13,1933,336,30
2012-03-13,2013,1560,150
2012-03-14,55,4456,440
2012-03-14,99,2783,270
2012-03-14,124,1115,0
2012-03-14,146,7378,-4320
2012-03-14,148,1309,0
2012-03-14,158,2004,0
2012-03-14,322,4858,480
2012-03-14,340,2226,220
2012-03-14,347,9488,940
2012-03-14,423,6267,620
2012-03-14,460,2100,210
2012-03-14,634,2659,260
2012-03-14,637,4550,-4600
2012-03-14,671,5532,550
2012-03-14,686,769,70
2012-03-14,703,2305,230
2012-03-14,744,3109,0
2012-03-14,837,394,30
2012-03-14,891,2995,0
2012-03-14,983,2493,240
2012-03-14,1003,4213,420
2012-03-14,1086,2489,0
2012-03-14,1122,642,60
2012-03-14,1190,3018,300
2012-03-14,1243,2146,210
2012-03-14,1330,3835,0
2012-03-14,1485,2671,260
2012-03-14,1497,3824,380
2012-03-14,1501,161,10
2012-03-14,1515,1669,0
2012-03-14,1605,7372,0
2012-03-14,1662,5027,0
2012-03-14,1666,2155,0
2012-03-14,1737,5550,0
2012-03-14,1817,2750,270
2012-03-14,1891,2381,230
2012-03-14,1948,1349,130
2012-03-14,1980,3597,0
2012-03-15,27,2463,0
2012-03-15,158,1277,0
2012-03-15,193,2693,0
2012-03-15,226,8039,0
2012-03-15,268,8084,800
2012-03-15,285,1515,150
2012-03-15,321,893,80
2012-03-15,334,3216,320
2012-03-15,397,715,0
2012-03-15,410,836,80
2012-03-15,414,2640,0
2012-03-15,423,7461,740
2012-03-15,455,4674,460
2012-03-15,481,2796,270
2012-03-15,522,2810,280
2012-03-15,534,2553,250
2012-03-15,702,807,0
2012-03-15,705,1985,0
2012-03-15,734,3909,390
2012-03-15,764,1677,160
2012-03-15,811,7977,790
2012-03-15,866,1674,160
2012-03-15,894,0,0
2012-03-15,926,4664,0
2012-03-15,941,4139,410
2012-03-15,950,1688,0
2012-03-15,957,924,90
2012-03-15,974,1229,0
2012-03-15,983,1669,160
2012-03-15,988,4235,0
2012-03-15,1039,631,60
2012-03-15,1087,3225,320
2012-03-15,1089,1086,100
2012-03-15,1091,4736,470
2012-03-15,1158,2975,290
2012-03-15,1278,978,0
2012-03-15,1314,3398,330
2012-03-15,1428,5073,0
2012-03-15,1464,1520,150
2012-03-15,1485,3150,310
2012-03-15,1510,5167,510
2012-03-15,1573,2233,220
2012-03-15,1600,5673,560
2012-03-15,1602,2112,210
2012-03-15,1607,8038,0
2012-03-15,1674,221,20
2012-03-15,1823,690,0
2012-03-15,1862,686,0
2012-03-15,1865,2049,0
2012-03-15,1917,7276,0
2012-03-16,17,1873,0
2012-03-16,155,3005,300
2012-03-16,202,4097,400
2012-03-16,209,12251,0
2012-03-16,225,7974,-4260
2012-03-16,291,1843,180
2012-03-16,483,2267,220
2012-03-16,506,2709,0
2012-03-16,522,2509,250
2012-03-16,536,9242,-4130
2012-03-16,558,2478,240
2012-03-16,584,5797,0
2012-03-16,601,3506,350
2012-03-16,634,1274,120
2012-03-16,681,5436,540
2012-03-16,715,156,10
2012-03-16,716,2065,200
2012-03-16,734,4550,450
2012-03-16,741,648,0
2012-03-16,744,5063,0
2012-03-16,779,4362,430
2012-03-16,784,5656,0
2012-03-16,819,3275,320
2012-03-16,865,1778,170
2012-03-16,924,1846,0
2012-03-16,950,1433,0
2012-03-16,974,110,0
2012-03-16,1076,2631,260
2012-03-16,1087,3652,360
2012-03-16,1128,3412,0
2012-03-16,1172,1922,0
2012-03-16,1262,5326,530
2012-03-16,1319,1296,120
2012-03-16,1442,905,90
2012-03-16,1454,1752,170
2012-03-16,1535,2786,270
2012-03-16,1577,1940,190
2012-03-16,1666,1993,0
2012-03-16,1753,5242,520
2012-03-16,1852,3681,360
2012-03-16,1896,6077,0
2012-03-17,13,5084,0
2012-03-17,33,12847,0
2012-03-17,121,4740,0
2012-03-17,138,853,0
2012-03-17,238,1197,0
2012-03-17,371,1942,0
2012-03-17,409,2442,240
2012-03-17,412,891,0
2012-03-17,518,1338,130
